City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
467,Kieta,PG,-6.22,155.63,79.05,77,97,4.7,light rain
468,Bahia Blanca,AR,-38.72,-62.27,58.05,36,87,10.92,light rain
469,Kukes,AL,42.08,20.42,75.0,45,0,5.01,clear sky
470,Nemuro,JP,43.32,145.57,62.82,95,99,6.49,overcast clouds
471,Port Hedland,AU,-20.32,118.57,68.0,100,69,8.05,heavy intensity rain
472,Pisco,PE,-13.7,-76.22,64.0,77,3,11.41,clear sky
473,Shalinskoye,RU,55.72,93.76,40.1,88,42,4.97,scattered clouds
474,Thaba Nchu,ZA,-29.21,26.84,69.8,52,40,11.41,scattered clouds
475,Camacha,PT,33.08,-16.33,75.2,73,75,11.41,broken clouds
476,Suleja,NG,9.18,7.18,72.66,95,87,5.06,moderate rain
477,Tiarei,PF,-17.53,-149.33,77.0,73,75,9.17,broken clouds
478,Qunduz,AF,36.73,68.86,73.74,23,0,4.43,clear sky
479,Bereda,ES,43.27,-7.54,64.0,1,63,10.38,broken clouds
480,Bulolo,PG,-7.2,146.65,68.38,78,92,1.07,overcast clouds
481,Ahipara,NZ,-35.17,173.17,54.28,76,99,9.62,overcast clouds
482,Issoire,FR,45.55,3.25,71.6,60,40,8.05,scattered clouds
483,Semnan,IR,35.57,53.4,80.6,14,14,2.24,few clouds
484,Eustaquio Lopez,PH,10.82,123.04,79.75,83,97,9.37,overcast clouds
485,Eyrarbakki,IS,63.86,-21.15,53.6,61,14,5.82,few clouds
486,Singaraja,ID,-8.11,115.09,77.34,71,42,6.17,scattered clouds
487,Thayetmyo,MM,19.32,95.18,77.86,91,89,2.66,overcast clouds
488,Wajima,JP,37.4,136.9,80.13,85,73,5.17,broken clouds
489,Vaasa,FI,63.1,21.62,57.0,82,20,6.93,few clouds
490,Umm Kaddadah,SD,13.6,26.69,91.99,31,28,13.62,scattered clouds
491,Anadyr,RU,64.75,177.48,39.2,86,20,4.47,few clouds
492,Aswan,EG,24.09,32.91,98.51,20,52,4.88,broken clouds
493,Datong,CN,40.09,113.29,65.68,43,58,5.59,light rain
494,Ploufragan,FR,48.49,-2.79,63.0,59,36,9.17,scattered clouds
495,Mildura,AU,-34.2,142.15,50.0,66,17,4.7,few clouds
496,Panzhihua,CN,26.59,101.71,72.5,82,100,0.09,moderate rain
497,Bridlington,GB,54.08,-0.19,60.8,63,88,10.29,overcast clouds
498,San Quintin,MX,30.48,-115.95,87.89,40,0,7.61,clear sky
499,Huilong,CN,31.81,121.66,79.0,82,0,10.47,clear sky
500,Ulkan,RU,57.24,107.32,57.29,87,42,8.84,scattered clouds
501,Talnakh,RU,69.49,88.4,37.4,72,40,4.47,scattered clouds
502,Zhaotong,CN,27.32,103.72,62.56,93,100,5.91,moderate rain
503,Arroyo,ES,41.61,-4.8,81.0,36,0,19.46,clear sky
504,Teahupoo,PF,-17.83,-149.27,77.0,73,75,9.17,broken clouds
505,Pringsewu,ID,-5.36,104.97,72.82,91,90,4.68,overcast clouds
506,Khao Wong,TH,16.7,104.09,79.0,81,76,4.29,broken clouds
507,Shetpe,KZ,44.17,52.12,76.53,25,15,14.07,few clouds
508,Itarema,BR,-2.92,-39.92,84.27,56,28,20.83,scattered clouds
509,Senftenberg,DE,51.52,14.02,60.01,86,77,1.01,broken clouds
510,Grand Gaube,MU,-20.01,57.66,68.0,77,2,1.99,clear sky
511,Molina,CL,-35.12,-71.28,57.2,54,75,12.75,moderate rain
512,Tsiroanomandidy,MG,-18.77,46.03,68.36,47,93,2.44,overcast clouds
513,Acapulco,MX,16.86,-99.89,86.0,70,75,11.41,broken clouds
514,Hofn,IS,64.25,-15.21,47.53,68,74,9.33,broken clouds
515,Sydney,AU,-33.87,151.21,53.6,81,40,8.05,scattered clouds
516,Mana,GF,5.66,-53.78,83.14,73,17,8.99,few clouds
517,Les Escoumins,CA,48.11,-69.02,58.53,61,0,15.59,clear sky
518,Cururupu,BR,-1.83,-44.87,85.64,61,97,7.02,overcast clouds
519,Yining,CN,29.04,114.56,68.4,85,50,1.12,scattered clouds
520,Okato,NZ,-39.2,173.88,54.21,85,100,11.61,light rain
521,Hurghada,EG,27.26,33.81,89.87,48,0,12.28,clear sky
522,Eureka,US,40.8,-124.16,66.0,72,1,8.97,clear sky
523,Mananjary,MG,-21.22,48.33,65.19,86,55,7.52,light rain
524,Cosala,MX,24.41,-106.69,95.0,75,5,8.01,clear sky
525,Alice Springs,AU,-23.7,133.88,59.0,22,0,6.93,clear sky
526,Peniche,PT,39.36,-9.38,78.01,71,0,5.99,clear sky
527,Geraldton,AU,-28.77,114.6,53.6,93,90,9.17,overcast clouds
528,Rurrenabaque,BO,-14.44,-67.53,98.65,28,25,5.35,scattered clouds
529,Muli,MV,2.92,73.57,79.88,80,100,34.52,overcast clouds
530,Khorixas,NA,-20.37,14.97,66.09,34,0,11.3,clear sky
531,Pochutla,MX,15.74,-96.47,89.6,62,75,5.64,broken clouds
532,Vila,PT,42.03,-8.16,82.0,52,0,8.99,clear sky
533,Teguise,ES,29.06,-13.56,77.0,78,20,4.7,few clouds
534,Camacupa,AO,-12.02,17.48,74.79,20,47,4.29,scattered clouds
535,Chaumont,FR,48.12,5.13,64.99,71,87,3.0,overcast clouds
536,Matadi,CD,-5.82,13.45,82.4,55,0,12.75,clear sky
537,Kindu,CD,-2.95,25.95,78.71,48,19,0.89,few clouds
538,Vestmannaeyjar,IS,63.44,-20.27,51.8,66,10,12.75,clear sky
539,Ornskoldsvik,SE,63.29,18.72,55.4,87,87,6.93,moderate rain
540,Saint-Raphael,HT,19.43,-72.2,84.2,70,40,11.41,scattered clouds
541,Asfi,MA,32.3,-9.24,73.6,76,7,5.1,clear sky
542,Carutapera,BR,-1.2,-46.02,86.43,64,41,11.43,scattered clouds
543,Fuyu,CN,45.18,124.82,59.9,93,1,10.18,clear sky
544,Kirakira,SB,-10.45,161.92,79.32,83,91,11.7,overcast clouds
545,Goundi,TD,9.36,17.37,75.76,90,62,1.72,broken clouds
546,Quthing,LS,-30.4,27.7,65.17,40,40,7.02,scattered clouds
547,Lubango,AO,-14.92,13.49,84.2,47,20,9.17,few clouds
548,Waitati,NZ,-45.75,170.57,48.0,68,96,3.0,overcast clouds
549,Adrar,MR,20.5,-10.07,100.15,22,83,16.46,broken clouds
550,San Rafael,AR,-34.62,-68.33,52.07,59,99,16.06,overcast clouds
551,Itoman,JP,26.12,127.67,78.8,94,75,33.33,broken clouds
552,Tres Arroyos,AR,-38.37,-60.28,56.26,44,63,7.11,broken clouds
553,Baruun-Urt,MN,46.68,113.28,59.02,60,93,10.63,overcast clouds
554,Vierzon,FR,47.21,2.06,66.2,59,79,2.24,broken clouds
555,Sorland,NO,67.67,12.69,53.49,87,100,8.32,overcast clouds
556,Fortuna,US,40.6,-124.16,68.0,68,20,8.05,few clouds
557,Revelstoke,CA,50.98,-118.2,68.0,68,1,2.24,clear sky
558,Bud,US,39.45,-86.18,78.01,44,1,8.05,clear sky
559,Tigzirt,DZ,36.89,4.12,76.41,78,10,10.0,clear sky
560,Amazar,RU,53.86,120.88,50.34,91,76,3.91,broken clouds
561,Fernie,CA,49.5,-115.07,69.8,45,20,5.5,few clouds
562,Aktau,KZ,43.65,51.2,73.4,73,44,4.47,scattered clouds
563,Luena,AO,-11.78,19.92,69.31,23,0,5.3,clear sky
564,Simpang,ID,-1.27,104.08,74.05,95,100,1.1,overcast clouds
565,Mariestad,SE,58.71,13.82,53.6,93,67,11.41,broken clouds
566,Togul,RU,53.47,85.91,41.41,89,31,5.97,scattered clouds
567,Ocampo,MX,21.65,-101.5,66.13,63,100,19.42,overcast clouds
568,Amapa,BR,1.0,-52.0,89.56,50,70,3.96,broken clouds
569,Belyy Yar,RU,53.6,91.39,50.0,61,38,4.47,scattered clouds
570,La Paz,BO,-16.5,-68.15,66.2,22,20,6.93,few clouds
571,Oktyabrskoye,RU,43.06,44.74,68.0,77,20,6.71,few clouds
572,Chernolesskoye,RU,44.72,43.71,71.19,55,26,13.53,scattered clouds
573,Mount Gambier,AU,-37.83,140.77,41.0,100,75,5.82,broken clouds
574,Moba,CN,33.23,105.02,51.21,94,100,4.65,overcast clouds
575,Bulgan,MN,48.81,103.53,53.42,81,1,4.61,clear sky
576,Inuvik,CA,68.35,-133.72,33.8,66,90,6.93,mist
577,Santa Maria,BR,-29.68,-53.81,57.2,93,90,17.22,moderate rain
578,Jinxi,CN,30.43,116.29,72.23,64,71,5.17,light rain
579,Kulhudhuffushi,MV,6.62,73.07,82.36,80,90,19.37,overcast clouds
580,Ballater,GB,57.05,-3.04,52.0,63,45,1.99,scattered clouds
581,Maceio,BR,-9.67,-35.74,80.6,61,40,13.87,scattered clouds
582,Lusambo,CD,-4.97,23.45,80.73,32,3,2.13,clear sky
583,Taoudenni,ML,22.68,-3.98,103.62,11,3,19.77,clear sky
584,Bijar,IR,35.87,47.61,61.14,36,0,4.72,clear sky
585,Mugumu,TZ,-1.85,34.7,70.59,55,53,3.58,broken clouds
586,Loma Bonita,PA,8.38,-80.17,82.99,65,48,4.63,scattered clouds
587,Miastko,PL,54.0,16.98,57.99,86,60,4.94,broken clouds
588,Port-Cartier,CA,50.03,-66.87,64.4,48,40,13.87,scattered clouds
589,Atwater,US,37.35,-120.61,88.0,39,1,0.31,clear sky
590,Harrison,US,30.41,-89.04,95.0,50,1,8.05,clear sky
591,Xambioa,BR,-6.41,-48.54,105.76,16,97,6.15,overcast clouds
592,Deputatskiy,RU,69.3,139.9,39.97,100,100,2.01,light rain
593,Strezhevoy,RU,60.73,77.59,42.8,100,90,6.71,light rain
594,Assiniboia,CA,49.63,-105.98,82.49,21,8,11.79,clear sky
595,Atambua,ID,-9.11,124.89,68.18,86,86,4.85,overcast clouds
596,Hailar,CN,49.2,119.7,50.43,95,19,4.65,few clouds
597,Novikovo,RU,51.15,37.89,64.74,41,100,7.54,light rain
598,Saint Anthony,US,45.02,-93.22,75.99,38,1,3.36,clear sky
599,Bitung,ID,1.45,125.18,75.2,94,20,1.12,few clouds
600,Byron Bay,AU,-28.65,153.62,64.4,88,90,6.93,overcast clouds
601,Redcar,GB,54.62,-1.06,57.0,73,92,5.99,overcast clouds
602,Waddan,LY,29.16,16.14,90.27,27,0,14.32,clear sky
603,Sawakin,SD,19.11,37.33,97.79,32,0,6.02,clear sky
604,Kayes,ML,14.0,-11.0,81.86,84,99,5.77,overcast clouds
605,San Nicolas,PH,18.17,120.6,79.2,81,59,3.06,broken clouds
606,Juegang,CN,32.32,121.19,71.19,78,0,6.22,clear sky
607,Beloha,MG,-25.17,45.05,63.55,70,5,15.12,clear sky
608,Aleksandrov Gay,RU,50.15,48.57,67.78,28,53,7.61,broken clouds
609,Caravelas,BR,-17.71,-39.25,79.34,58,16,8.12,few clouds
610,Sur,OM,22.57,59.53,80.82,71,0,12.03,clear sky
611,West Bay,KY,19.37,-81.42,86.0,77,34,11.99,scattered clouds
612,Izhma,RU,65.01,53.91,57.42,77,100,6.49,overcast clouds
613,Chernyshevskiy,RU,63.01,112.47,46.69,98,77,5.06,broken clouds
614,Senanga,ZM,-16.12,23.27,71.33,22,0,4.72,clear sky
615,Auki,SB,-8.77,160.7,77.11,87,79,4.07,broken clouds
616,North Bend,US,43.41,-124.22,66.99,72,90,5.82,overcast clouds
617,Odweyne,SO,9.41,45.06,79.92,45,94,13.02,light rain
618,Mehran,IR,33.12,46.16,78.8,34,0,4.7,clear sky
619,Larsnes,NO,62.2,5.58,51.01,87,100,5.99,overcast clouds
620,Singaparna,ID,-7.35,108.11,68.36,84,31,0.69,scattered clouds
621,Barmer,IN,25.75,71.38,88.68,61,100,2.33,overcast clouds
622,Saint-Jerome,CA,45.78,-74.0,68.0,52,75,10.29,broken clouds
623,Lorengau,PG,-2.02,147.27,82.31,76,97,8.9,overcast clouds
624,Baft,IR,29.23,56.61,69.87,22,0,11.9,clear sky
625,Payo,ID,-3.75,103.64,72.48,93,100,1.68,overcast clouds
626,Caraballeda,VE,10.61,-66.85,82.0,77,8,6.44,clear sky
627,Zaranj,AF,30.97,61.88,84.2,20,0,13.87,clear sky
628,Coquimbo,CL,-29.95,-71.34,60.8,63,3,16.11,clear sky
629,Bandarbeyla,SO,9.49,50.81,75.85,82,7,23.67,clear sky
630,Karpogory,RU,64.0,44.45,61.34,71,94,9.35,overcast clouds
631,Batemans Bay,AU,-35.72,150.18,49.08,82,40,2.89,scattered clouds
632,Beringovskiy,RU,63.05,179.32,45.66,73,100,7.58,overcast clouds
633,Baijiantan,CN,45.63,85.18,68.88,27,14,13.67,light rain
634,Porto Belo,BR,-27.16,-48.55,71.01,93,75,9.17,broken clouds
635,Olavarria,AR,-36.89,-60.32,59.0,34,21,3.0,few clouds
636,Boyolangu,ID,-8.12,111.89,72.57,90,43,3.24,scattered clouds
637,Zhangjiakou,CN,40.81,114.88,64.51,57,91,3.94,overcast clouds
638,Fomboni,KM,-12.28,43.74,76.19,71,53,12.01,broken clouds
639,Silopi,TR,37.25,42.47,85.84,14,0,2.66,clear sky
640,Labuhan,ID,-6.88,112.21,77.25,80,12,10.92,few clouds
641,Santa Maria Da Boa Vista,BR,-8.81,-39.83,92.21,21,1,16.31,clear sky
642,Crewe,GB,53.1,-2.44,60.01,69,44,1.99,scattered clouds
643,Cacu,BR,-18.56,-51.13,97.12,10,58,8.28,broken clouds
644,Agadez,NE,19.75,10.25,96.55,10,0,2.73,clear sky
645,Aitape,PG,-3.14,142.35,75.06,88,89,1.95,light rain
646,Hals,DK,57.0,10.31,55.99,74,7,4.0,clear sky
647,Athabasca,CA,54.72,-113.29,55.54,86,100,5.37,heavy intensity rain
648,Cayenne,GF,4.93,-52.33,78.8,88,12,3.36,few clouds
649,Estrela,BR,-28.06,-50.94,69.08,74,58,5.37,broken clouds
650,Ewo,CG,-0.87,14.82,78.08,74,100,7.11,light rain
651,Port Moresby,PG,-9.44,147.18,75.61,91,97,6.87,overcast clouds
652,Leh,IN,34.17,77.58,59.72,35,37,4.99,scattered clouds
653,Mandalgovi,MN,45.76,106.27,57.49,66,0,9.51,clear sky
654,Mahon,ES,39.89,4.27,75.2,69,20,5.82,few clouds
655,Kasongo-Lunda,CD,-6.47,16.82,86.2,40,59,0.6,broken clouds
656,Abu Kamal,SY,34.45,40.92,87.67,13,0,1.03,clear sky
657,Mbini,GQ,1.57,9.61,78.8,83,40,9.17,scattered clouds
658,Kushima,JP,31.46,131.23,78.58,90,100,13.22,moderate rain
659,Bilibino,RU,68.05,166.44,29.26,92,6,2.93,clear sky
660,Walvis Bay,NA,-22.96,14.51,59.0,78,0,8.99,clear sky
661,Maniitsoq,GL,65.42,-52.9,45.39,92,100,4.54,light rain
662,Baherden,TM,38.44,57.43,82.49,18,56,6.78,broken clouds
663,Darnah,LY,32.77,22.64,77.11,67,0,22.26,clear sky
664,Orebro,SE,59.27,15.21,60.01,62,88,10.29,overcast clouds
665,Liverpool,GB,53.41,-2.98,60.8,67,40,17.22,scattered clouds
666,Mogadishu,SO,2.04,45.34,77.38,77,93,16.98,overcast clouds
667,Gamba,GA,-2.65,10.0,74.21,81,98,6.8,overcast clouds
668,Lethem,GY,3.38,-59.8,88.97,58,26,5.28,scattered clouds
669,Ponta Delgada,PT,37.73,-25.67,73.4,60,20,18.34,few clouds
670,Vestmanna,FO,62.16,-7.17,46.4,87,97,19.46,overcast clouds
671,Wuwei,CN,37.93,102.64,64.72,39,33,3.31,scattered clouds
672,Sar-E Pul,AF,35.83,66.17,55.6,38,0,3.06,clear sky
673,Kuala Terengganu,MY,5.33,103.14,78.8,88,20,2.24,few clouds
674,Thinadhoo,MV,0.53,72.93,79.07,81,100,29.39,light rain
675,Lekoni,GA,-1.58,14.26,81.23,60,93,8.21,overcast clouds
676,Sabha,LY,27.04,14.43,94.55,16,14,15.57,few clouds
677,Dzhebariki-Khaya,RU,62.22,135.8,50.16,95,100,2.71,light rain
678,Firminy,FR,45.39,4.29,77.0,44,26,12.75,scattered clouds
679,Ust-Nera,RU,64.57,143.2,46.06,66,76,4.65,broken clouds
680,Pandan,PH,14.05,124.17,81.09,82,97,6.38,overcast clouds
681,Yulara,AU,-25.24,130.99,64.4,20,0,8.05,clear sky
682,Pingliang,CN,35.54,106.69,60.87,57,51,5.17,broken clouds
683,Fatehgarh,IN,27.37,79.63,87.17,60,68,1.66,broken clouds
684,Hobyo,SO,5.35,48.53,76.91,80,42,25.84,scattered clouds
685,Marzuq,YE,14.4,46.47,81.23,49,74,5.88,broken clouds
686,Inhambane,MZ,-23.86,35.38,69.8,68,75,5.82,broken clouds
687,Guiglo,CI,6.55,-7.5,77.09,87,84,3.69,light rain
688,Jiangyou,CN,31.77,104.72,68.58,84,89,2.06,overcast clouds
689,Betare Oya,CM,5.6,14.08,68.5,96,62,7.83,light rain
690,Bobcaygeon,CA,44.55,-78.54,70.0,40,20,13.87,few clouds
691,Miandrivazo,MG,-19.52,45.47,72.79,54,16,1.25,few clouds
692,Talcahuano,CL,-36.72,-73.12,57.2,67,75,8.05,broken clouds
693,Isla Mujeres,MX,21.23,-86.73,89.6,66,40,11.41,scattered clouds
694,Wanning,CN,18.8,110.4,81.75,87,49,7.34,scattered clouds
695,Pentecoste,BR,-3.79,-39.27,80.01,66,4,24.0,clear sky
696,Henties Bay,NA,-22.12,14.28,59.0,78,3,8.99,clear sky
697,Gravdal,NO,68.12,13.5,53.35,89,100,9.06,overcast clouds
698,Cordoba,AR,-31.41,-64.18,68.0,48,20,6.93,few clouds
699,Mayo,US,38.89,-76.51,79.0,44,1,6.93,clear sky
700,Ileza,RU,61.05,43.9,55.6,87,98,6.8,overcast clouds
701,Sabang,ID,5.89,95.32,83.68,72,99,17.96,light rain
702,Vorukh,TJ,39.85,70.58,64.58,32,1,2.98,clear sky
